Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2019-10-04,5243.12451171875,5260.471491079275,5186.746828797043,5186.746828797043,56890500
2019-10-07,5264.80810546875,5273.481594934103,5247.461126538046,5264.80810546875,56705500
2019-10-08,5290.82958984375,5290.82958984375,5217.1049152311725,5273.482607581967,46997500
2019-10-09,5264.80810546875,5290.8285738648065,5247.461126538046,5290.8285738648065,41496500
2019-10-10,5299.50244140625,5299.50244140625,5221.441030649038,5221.441030649038,65806500
2019-10-11,5312.5126953125,5338.533165656888,5273.481989795919,5273.481989795919,40863500
2019-10-14,5377.56298828125,5377.56298828125,5316.848567445817,5316.848567445817,37514500
2019-10-15,5355.8798828125,5368.890117345648,5329.859413746205,5368.890117345648,40935000
2019-10-16,5390.57421875,5390.57421875,5355.880257567377,5377.563983306516,65776500
2019-10-17,5303.83935546875,5386.237513893857,5295.1658651082125,5364.553787992513,45666500
2019-10-18,5342.86962890625,5351.543118563565,5325.5226495916195,5342.86962890625,41008500
2019-10-21,5394.9111328125,5425.26834979778,5364.553915827221,5377.564151678055,59971500
2019-10-22,5464.298828125,5464.298828125,5399.247651599702,5438.278357514881,67259500
2019-10-23,5442.6142578125,5468.634724383715,5429.604024526892,5464.2979799551795,62219000
2019-10-24,5464.298828125,5481.645808531745,5438.278357514881,5455.625337921627,73101000
2019-10-25,5377.56298828125,5485.981596915953,5355.87926655431,5481.644852570565,61929500
2019-10-28,5381.900390625,5420.931094505439,5377.563645749396,5377.563645749396,43249500
2019-10-29,5394.9111328125,5412.258113946946,5334.196698841942,5381.900896961666,79861500
2019-10-30,5433.9423828125,5451.289365678622,5377.564688497606,5446.952619962091,60738000
2019-10-31,5455.62451171875,5464.298000608605,5420.930556159331,5438.27753393904,58420500
2019-11-01,5485.98193359375,5485.98193359375,5442.614487478384,5464.298210536067,42080500
2019-11-04,5442.6142578125,5533.685890811753,5429.604024526892,5507.6654242405375,43794500
2019-11-05,5516.33935546875,5516.33935546875,5438.2779494951355,5507.665865916127,66161500
2019-11-06,5459.9619140625,5533.686578509731,5459.9619140625,5533.686578509731,63393000
2019-11-07,5451.28857421875,5494.656025087635,5420.931358610531,5494.656025087635,61972000
2019-11-08,5446.95166015625,5477.308874822726,5420.931190442127,5477.308874822726,90040500
2019-11-11,5459.9619140625,5498.9926187698575,5433.941444257595,5494.655873802373,70207000
2019-11-12,5433.9423828125,5446.952619962091,5394.911671363728,5394.911671363728,47635500
2019-11-13,5446.95166015625,5451.288405108604,5433.941425299189,5433.941425299189,40083500
2019-11-14,5438.27783203125,5446.951321396531,5386.236895839564,5433.9410873486095,37862000
2019-11-15,5442.6142578125,5455.624491098108,5425.267280098356,5446.951002241036,47138000
2019-11-18,5446.95166015625,5451.288405108604,5386.237230823298,5416.594445489774,65599000
2019-11-19,5477.30908203125,5507.66629784615,5464.298846682007,5490.319317380493,60115000
2019-11-20,5507.66650390625,5507.66650390625,5425.268343611589,5425.268343611589,43229500
2019-11-21,5464.298828125,5507.666279141865,5464.298828125,5507.666279141865,57523500
2019-11-22,5468.634765625,5472.97151008624,5438.277554396313,5446.951043318794,56035000
2019-11-25,5442.6142578125,5494.65519095493,5442.6142578125,5490.318446526394,55133500
2019-11-26,5451.28857421875,5490.319280000746,5438.2783389580845,5490.319280000746,192783500
2019-11-27,5464.298828125,5464.298828125,5412.257886904762,5438.278357514881,58833500
2019-11-28,5420.9306640625,5459.961364843751,5416.59391953125,5459.961364843751,44248000
2019-11-29,5446.95166015625,5459.961895013311,5399.247465680359,5403.584210632713,52954500
2019-12-02,5572.71728515625,5572.71728515625,5438.278191117462,5446.951681055448,49909000
2019-12-03,5529.3486328125,5568.379329044117,5503.3281686580885,5568.379329044117,42823000
2019-12-04,5520.67626953125,5551.033483896308,5512.002779712662,5516.339524621956,37552000
2019-12-05,5498.99169921875,5538.022397399324,5490.318210734177,5516.338676187894,54168000
2019-12-06,5564.24951171875,5564.24951171875,5498.992480697811,5516.3943556367285,69920500
2019-12-09,5564.24951171875,5564.24951171875,5533.7962305756455,5542.4971680451035,51667500
2019-12-10,5538.14697265625,5568.6002553024355,5533.796503706795,5564.24978635298,57654000
2019-12-11,5551.1982421875,5555.54871102934,5525.0954291364615,5538.146835661981,48469000
2019-12-12,5516.39453125,5572.9506266019325,5516.39453125,5568.600157728706,79198500
2019-12-13,5533.7958984375,5586.001520120873,5525.094961490271,5564.2491777528,70822500
2019-12-16,5533.7958984375,5564.2491777528,5516.394024543042,5516.394024543042,78684000
2019-12-17,5655.60986328125,5655.60986328125,5538.147196890024,5564.2500116436295,102914500
2019-12-18,5877.48291015625,5916.637126434123,5603.40339621114,5655.6090179149705,181804000
2019-12-19,5742.61865234375,5847.029900568182,5733.917714991714,5829.62802586411,74171000
2019-12-20,5794.8251953125,5864.432705166104,5751.320501653998,5812.2270727759005,99453000
2019-12-23,5794.8251953125,5855.731766434403,5786.1242565808,5812.2270727759005,46558500
2019-12-26,5812.2255859375,5851.379800214025,5794.823712925711,5794.823712925711,38188500
2019-12-27,5825.27734375,5829.627812266617,5803.525001166916,5803.525001166916,29945000
2019-12-30,5816.576171875,5847.02945026178,5803.524766852094,5812.225703534031,61168000
2020-01-02,5820.92724609375,5899.235684382007,5812.226308506166,5825.277714887542,49445000
2020-01-03,5916.63818359375,5916.63818359375,5851.381144804113,5873.133491067325,47755500
2020-01-06,5860.08154296875,5873.132949523246,5820.927323305262,5847.030136414253,27300000
2020-01-07,5864.431640625,5890.534452081788,5855.730703472737,5860.081172048868,45022500
2020-01-08,5812.2255859375,5868.781673225814,5803.524649431605,5803.524649431605,53692500
2020-01-09,5864.431640625,5877.483046353394,5855.730703472737,5864.431640625,40363500
2020-01-10,5851.38134765625,5938.3907357254875,5838.329939445864,5886.185102883945,73362000
2020-01-13,5868.7822265625,5881.83363255189,5860.08128923624,5864.4317578993705,67855000
2020-01-14,5977.54345703125,5990.5948619592655,5864.431280988446,5868.781749297785,93582000
2020-01-15,5947.0908203125,6142.8619153483905,5916.637538862473,5977.544101762528,75623500
2020-01-16,5960.1416015625,5994.945348140967,5912.286450017107,5920.9873866617245,88931500
2020-01-17,5981.89501953125,5994.946426846591,5916.637982954545,5951.441735795454,38249500
2020-01-20,5947.0908203125,6068.90394611261,5942.740351533925,6047.151602219733,93554500
2020-01-21,5942.740234375,5999.296327381497,5938.389765682193,5990.595389995882,103984500
2020-01-22,5951.44091796875,5999.296071548908,5947.090449461463,5964.492323490611,94311500
2020-01-23,5951.44091796875,5999.296071548908,5942.739980954176,5990.595134534334,87728000
2020-01-24,5925.3388671875,5986.2454341042585,5925.3388671875,5934.039805318465,69653500
2020-01-27,5951.44091796875,6038.450288114492,5929.688575432315,5973.193260505185,39679000
2020-01-28,5907.9365234375,5955.791679371088,5877.483242388854,5947.090741928618,82615000
2020-01-29,5903.58544921875,5955.791068519137,5890.534044393654,5916.636854043847,43821000
2020-01-30,5864.431640625,5955.791480723758,5855.730703472737,5955.791480723758,71990000
2020-01-31,5638.20849609375,5920.989014802156,5638.20849609375,5916.638545283565,163136500
2020-02-03,5603.404296875,5729.567902938179,5542.497728430706,5638.208050271739,149797000
2020-02-04,5742.61865234375,5760.020527047822,5673.011153527462,5716.515840287641,113316500
2020-02-05,5855.73046875,5899.235152767459,5786.122974322066,5899.235152767459,123002500
2020-02-06,5864.431640625,5899.235389234051,5812.226017711424,5864.431640625,154693500
2020-02-07,5881.83349609375,5899.235370342548,5833.978341909556,5838.328810471755,82609000
2020-02-10,5903.58544921875,5903.58544921875,5768.7209326927505,5881.8331078435895,66578500
2020-02-11,5899.23583984375,5903.586308752189,5868.782557484675,5903.586308752189,77526500
2020-02-12,5916.63818359375,5916.63818359375,5881.83442957261,5916.63818359375,69971500
2020-02-13,5907.9365234375,5934.039335764912,5864.431836225148,5934.039335764912,49737000
2020-02-14,5812.2255859375,5912.286355755286,5807.875117684553,5899.234950996444,147028500
2020-02-17,5847.0302734375,5873.133087158203,5812.2265218098955,5812.2265218098955,115319000
2020-02-18,5825.27734375,5847.029686333084,5803.525001166916,5816.5764067167665,98436500
2020-02-19,5825.27734375,5881.83343446602,5799.174532650299,5799.174532650299,74594000
2020-02-20,5738.267578125,5825.276942463514,5712.164768823446,5820.926474246588,136724500
2020-02-21,5755.6708984375,5794.825122236394,5738.269021193547,5742.619490504535,98261000
2020-02-24,5677.36181640625,5742.618848778736,5664.3104099317525,5712.165567004909,84910000
2020-02-25,5681.71240234375,5707.815215830781,5664.310526685729,5699.114278001771,86446500
2020-02-26,5586.00146484375,5686.062238746715,5586.00146484375,5655.608959732768,92824500
2020-02-27,5472.89013671875,5633.8574936810655,5394.581692791136,5629.507024573976,129254500
2020-02-28,5472.89013671875,5472.89013671875,5251.016212257179,5394.581692791136,169946500
2020-03-02,5290.169921875,5472.889606676604,5251.015703703228,5472.889606676604,144871500
2020-03-03,5498.9912109375,5525.094017318533,5394.57998541337,5394.57998541337,114663500
2020-03-04,5603.404296875,5655.609926970109,5446.787406589674,5494.64256751019,83025000
2020-03-05,5599.05322265625,5690.413065450175,5516.394317271271,5690.413065450175,77583000
2020-03-06,5394.580078125,5525.094112273186,5394.580078125,5525.094112273186,77835500
2020-03-09,5033.49267578125,5255.366596667027,5033.49267578125,5220.5628443712185,140889500
2020-03-10,5155.3046875,5229.262645042194,5081.346729957806,5081.346729957806,133667000
2020-03-11,5090.04736328125,5203.159526909722,5037.841749298878,5177.056719918536,93204500
2020-03-12,4837.7216796875,4907.329185870054,4750.712296959307,4872.525432778777,129845500
2020-03-13,4837.7216796875,4837.7216796875,4837.7216796875,4837.7216796875,0
2020-03-16,4837.7216796875,4837.7216796875,4837.7216796875,4837.7216796875,0
2020-03-17,4454.87939453125,4789.865442752838,4454.87939453125,4781.164506435394,212200000
2020-03-18,4350.46875,4681.104375,4145.99671875,4454.88,180053500
2020-03-19,4045.935546875,4346.117861643145,4045.935546875,4346.117861643145,264419000
2020-03-20,4119.8935546875,4685.454443926545,3763.155147629026,4002.4309084609295,335132000
2020-03-23,3854.51513671875,4350.468551601298,3832.7627939607437,4141.646061124436,217843500
2020-03-24,3915.421630859375,4346.118010253906,3871.916946072048,3871.916946072048,253971000
2020-03-26,4594.09521484375,4694.156000773112,4045.9361267089844,4045.9361267089844,331633000
2020-03-27,4794.216796875,5129.202907001474,4659.3522590318735,4663.702727994555,269683000
2020-03-30,4781.16455078125,4833.370169170126,4485.332713244285,4768.113146184031,159964500
2020-03-31,4807.26806640625,4968.235413426188,4772.464315699237,4924.730725042421,182638500
2020-04-01,4768.11328125,5003.038570654653,4720.258129704607,4837.720774406934,152831500
2020-04-02,4707.20751953125,4759.413148213666,4663.702828962569,4759.413148213666,136623500
2020-04-03,4781.16455078125,4811.617828174762,4668.0523776053515,4750.711273387739,110506000
2020-04-06,4989.98779296875,4994.338261837947,4781.165287247303,4802.917631593287,78184000
2020-04-07,4920.38037109375,5307.57210675011,4855.123336994363,4989.987874133096,149153500
2020-04-08,4902.97802734375,4924.73036996728,4768.113503077861,4920.379901442574,106111500
2020-04-09,4868.17431640625,4955.183687566327,4785.515413804178,4872.524784964254,89997000
2020-04-13,4785.51611328125,4885.576904740767,4768.114236505682,4820.319866832387,58043000
2020-04-14,4798.56689453125,4863.823923921974,4737.660333766574,4789.865957279153,95796000
2020-04-15,4772.46435546875,4898.627952833011,4737.660604471713,4798.567168716528,95342000
2020-04-16,4559.291015625,4802.9172531011445,4511.4358618350425,4772.463973416627,176990500
2020-04-17,4720.25927734375,4737.661154863911,4594.09566532258,4611.497542842742,160935500
2020-04-20,4659.3515625,4785.515143557423,4637.599220938375,4724.608587184874,90744000
2020-04-21,4567.2978515625,4739.89922385992,4567.2978515625,4739.89922385992,73431000
2020-04-22,4554.0205078125,4633.68267412992,4465.506989682033,4567.29753553207,107263500
2020-04-23,4531.89208984375,4642.533986568451,4531.89208984375,4585.000200271606,105419500
2020-04-24,4354.865234375,4549.59498062754,4354.865234375,4531.892276422765,131149500
2020-04-27,4390.2705078125,4443.378618794102,4297.331313594695,4372.567804151966,151103500
2020-04-28,4275.203125,4403.547732272257,4253.074744435818,4390.270703933747,180488000
2020-04-29,4292.90576171875,4292.90576171875,4248.64900128866,4270.777381503705,121161000
2020-04-30,4576.14892578125,4646.959740880379,4319.459721046905,4319.459721046905,174081000
2020-05-04,4620.40625,4691.217073754789,4425.67648467433,4558.44677921456,114497500
2020-05-05,4677.939453125,4726.621888304163,4602.702962393567,4620.40566609508,118643500
2020-05-06,4739.89892578125,4753.175953584559,4691.216490502451,4704.49351830576,86395500
2020-05-08,4642.53466796875,4779.730640044089,4558.446814116122,4731.048198339937,123028000
2020-05-11,4686.79150390625,4713.345563418467,4642.534738052555,4642.534738052555,40615500
2020-05-12,4620.40625,4726.622485632184,4452.2305435823755,4726.622485632184,118660000
2020-05-13,4523.04052734375,4576.148635296905,4500.912149029935,4567.297283971379,94973000
2020-05-14,4354.865234375,4523.040924320376,4341.588206221418,4487.635515910823,131268000
2020-05-15,4235.37158203125,4421.24995867212,4142.432393710815,4354.864824157524,205790000
2020-05-18,4217.66943359375,4288.480253045481,4204.39240494655,4248.649167103882,139997500
2020-05-19,4142.43359375,4390.271501068376,4142.43359375,4284.055255074786,128504500
2020-05-20,4217.66943359375,4248.649167103882,4151.284290357752,4177.838347652151,119158000
2020-05-26,4399.12255859375,4425.676618303572,4226.52117047991,4226.52117047991,176076500
2020-05-27,4394.6962890625,4425.676021210977,4297.331416595858,4399.121965083711,151753500
2020-05-28,4686.79150390625,4708.919886833098,4425.676585369452,4425.676585369452,229233000
2020-05-29,4593.85205078125,4686.791254120755,4593.85205078125,4686.791254120755,399414000
2020-06-02,4744.32470703125,4868.243635946245,4638.108482246968,4655.811186377682,181369500
2020-06-03,5116.08203125,5116.08203125,4779.730617430796,4788.5819704260375,279673500
2020-06-04,5124.9326171875,5301.959650596395,4956.756935449051,5116.081265517056,236158500
2020-06-05,5067.39990234375,5182.467498379503,4943.480952766785,5124.9337003616265,88157500
2020-06-08,5222.29736328125,5244.425741939222,5093.952767065016,5093.952767065016,173557500
2020-06-09,5138.20947265625,5306.385148763862,5129.358121282165,5257.702716206395,100110000
2020-06-10,5133.78466796875,5191.3184616615035,4952.331934014682,5133.78466796875,115382500
2020-06-11,5027.56884765625,5142.636444521622,4961.183695618535,5089.52832289145,85187500
2020-06-12,5018.71728515625,5027.568638392857,4850.541573660714,5027.568638392857,96044000
2020-06-15,4868.24365234375,5054.12204634233,4868.24365234375,5027.567990056818,100844500
2020-06-16,5098.37890625,5129.358639187282,4939.0545654296875,4939.0545654296875,91518500
2020-06-17,5062.97412109375,5133.784947962195,5027.568707659528,5133.784947962195,79800000
2020-06-18,4943.48046875,5080.676435205909,4943.48046875,5062.973729856759,68032000
2020-06-19,4934.62890625,5001.014048486547,4908.074849355381,4956.757286995516,110071000
2020-06-22,4903.64990234375,5009.866145715817,4894.798548729412,4952.332347222614,51590500
2020-06-23,4974.4599609375,5009.865369912144,4885.94643850089,4930.203199719195,69954000
2020-06-24,5049.6962890625,5098.378724802805,4992.162501369413,5001.013853322195,57333000
2020-06-25,5067.39990234375,5085.102609426173,4992.16339724345,5045.27151849072,51415000
2020-06-26,4996.58837890625,5098.378930469442,4992.162702751329,5062.973521230071,57467500
2020-06-29,5023.14208984375,5040.84479324408,4943.479924542264,4992.1623588931725,48796500
2020-06-30,5040.845703125,5080.676792965321,5009.865966582529,5045.271379773924,74474000
2020-07-01,5133.78466796875,5133.78466796875,5023.142757021147,5045.271139210668,63959000
2020-07-02,5195.74365234375,5195.74365234375,5098.378779812607,5111.655807885036,75585500
2020-07-03,5195.74365234375,5226.72338451275,5169.189596198893,5195.74365234375,52219000
2020-07-06,5253.27734375,5253.27734375,5178.040852727465,5186.892204612469,67800000
2020-07-07,5301.96044921875,5306.386125720602,5222.298272185413,5257.70368420023,74168000
2020-07-08,5487.837890625,5545.371674962197,5293.1081590221775,5301.95951045867,106444500
2020-07-09,5399.3251953125,5523.2441342213115,5337.365725858094,5496.690075883709,93543500
2020-07-10,5487.837890625,5523.243296370968,5381.621673387097,5399.3243762600805,67224000
2020-07-13,5465.71044921875,5523.2442434210525,5434.730713879048,5514.392890466852,86006000
2020-07-14,5487.837890625,5487.837890625,5408.175727696573,5465.70951203377,45616500
2020-07-15,5443.5810546875,5523.243216463415,5443.5810546875,5487.837811229675,61468000
2020-07-16,5470.1357421875,5487.838446854774,5434.730332852953,5443.58168518659,66520500
2020-07-17,5417.02783203125,5470.135948031557,5346.217010697508,5430.304861031326,73348000
2020-07-20,5434.73095703125,5452.433663731677,5363.92013022954,5417.028250330823,59794500
2020-07-21,5487.837890625,5518.817620652721,5399.3243762600805,5399.3243762600805,84159500
2020-07-22,5470.1357421875,5532.095208522957,5425.878980519316,5496.689799188411,44725500
2020-07-23,5487.837890625,5501.114917779738,5434.7297820060485,5470.1351877520165,84026500
2020-07-24,5399.3251953125,5487.838723104508,5399.3251953125,5487.838723104508,58366500
2020-07-27,5399.3251953125,5434.730606429303,5310.811667520492,5399.3251953125,41972500
2020-07-28,5474.5615234375,5487.838552192805,5363.91961714329,5417.027732164511,65279000
2020-07-29,5430.3046875,5474.561449419315,5399.324954156479,5474.561449419315,50262500
2020-07-30,5523.24462890625,5523.24462890625,5359.494587824895,5430.305416400615,80533500
2020-08-03,5425.87939453125,5518.818601125994,5155.913127756041,5505.541571612459,137079000
2020-08-04,5496.689453125,5505.540804901369,5425.87863891405,5448.0070183549715,79357000
2020-08-05,5492.26416015625,5505.541188746475,5399.324960024678,5487.838483959508,49393000
2020-08-06,5540.947265625,5571.927002733127,5474.562114679014,5501.116175057407,55258500
2020-08-07,5470.1357421875,5563.074941690686,5452.433037520227,5545.372237023413,43621000
2020-08-10,5417.02783203125,5487.838653364992,5403.750803031174,5470.135948031557,37774500
2020-08-11,5465.71044921875,5487.838831604251,5425.879360924848,5434.730713879048,38795500
2020-08-12,5540.947265625,5540.947265625,5452.433731030351,5465.710761219549,35612000
2020-08-13,5576.3515625,5576.3515625,5470.135342261905,5540.946155753968,48581000
2020-08-14,5669.29150390625,5669.29150390625,5523.24418179157,5576.35229892418,57316000
2020-08-18,5629.4609375,5686.9947363895435,5576.352815448113,5669.292029038915,81563500
2020-08-19,5602.90576171875,5673.716577032731,5585.203057890255,5629.459817461493,58793500
2020-08-24,5589.62890625,5647.162695467142,5558.6491735946165,5611.757286718132,66882500
2020-08-25,5633.8857421875,5647.162770645129,5580.777628356981,5594.054656814611,49211000
2020-08-26,5611.7578125,5656.014577582808,5580.778076942034,5651.588901074527,42983000
2020-08-27,5841.89208984375,5841.89208984375,5611.756946910512,5633.885326038708,68326000
2020-08-28,5748.95361328125,5841.892817191108,5686.994144008011,5806.487406177829,52292500
2020-08-31,5554.2236328125,5788.784471489043,5554.2236328125,5753.37906187749,97032000
2020-09-01,5771.08203125,5771.08203125,5523.244152607363,5558.649563842025,67446000
2020-09-02,5695.845703125,5806.487616550116,5633.886231606934,5771.082204254079,66065000
2020-09-03,5753.37890625,5753.37890625,5576.3518629807695,5722.399173677885,68208500
2020-09-04,5647.1630859375,5709.122555532425,5545.3725287458365,5709.122555532425,80613500
2020-09-07,5563.07568359375,5629.460834949284,5487.839178724144,5607.332451164106,64249500
2020-09-08,5607.33203125,5629.460413378059,5563.075266993883,5563.075266993883,39649000
2020-09-09,5527.66943359375,5594.054574909928,5496.689700979534,5576.351870558947,49285000
2020-09-10,5142.63623046875,5505.541713169642,5142.63623046875,5505.541713169642,175735000
2020-09-11,5226.7236328125,5288.6831000939355,4974.460087452371,5133.784431890347,403032500
2020-09-14,5355.068359375,5412.602151665806,5297.534567084194,5310.81159607438,138115000
2020-09-15,5186.892578125,5399.325038662542,5186.892578125,5346.216923528157,170087000
2020-09-16,5089.52783203125,5195.744065047555,5085.102155655571,5186.892712296196,158565500
2020-09-17,5093.95361328125,5182.4671426171535,5014.291436878937,5089.527936814455,138796000
2020-09-18,4983.3115234375,5076.25072591724,4930.203407734791,5045.270991757327,316912000
2020-09-21,4961.18310546875,5076.250688646438,4952.331752916621,4992.162839401204,112443000
2020-09-22,4823.98681640625,4925.7773639084,4806.284112492833,4885.9462801032105,163442500
2020-09-23,4872.66943359375,4943.480251883941,4801.858615303559,4823.986996019244,100517000
2020-09-24,4819.56201171875,4899.22419373063,4770.879567155935,4806.284981383436,88618500
2020-09-25,4965.60888671875,4978.885915827624,4832.8385956300135,4850.541301108512,100705000
2020-09-28,4881.52099609375,5040.84534410769,4868.243967092589,5001.014257104205,93522000
2020-09-29,4872.66943359375,4987.73701331531,4832.838348305518,4934.6288995976665,117778500
2020-09-30,4797.43310546875,4925.777718068928,4797.43310546875,4925.777718068928,107377000
2020-10-01,4930.203125,4930.203125,4850.540956014363,4854.96663206912,56893000
2020-10-02,4872.66943359375,4925.7775473113925,4815.13564373297,4921.3518711682555,66848000
2020-10-05,4885.947265625,4921.352680593297,4832.839143172554,4881.5215887539625,58291000
2020-10-06,5045.27099609375,5058.548025030838,4956.7574698464905,4983.311527720669,141955500
2020-10-07,5093.95361328125,5093.95361328125,4939.054936943418,4956.7576428105995,89937500
2020-10-08,5116.08203125,5133.784737240484,5054.122560283305,5124.933384245242,77384500
2020-10-09,5111.65625,5111.65625,5062.97380952381,5089.527867965368,54250500
2020-10-12,5182.46630859375,5200.1690116120035,5160.337929820933,5169.18928133006,82918500
2020-10-13,5182.46630859375,5186.891984348314,5107.229820766172,5169.18928133006,48250500
2020-10-14,5222.29736328125,5222.29736328125,5142.635200112553,5169.189254502118,83117500
2020-10-15,5120.5068359375,5204.594675075627,5098.378457216941,5200.168999331515,82067000
2020-10-16,5098.37890625,5124.932963053385,5071.824849446614,5120.507286919487,89051500
2020-10-19,5222.29736328125,5222.29736328125,5054.121685480667,5089.527091333422,56871500
2020-10-20,5138.20947265625,5204.594607961886,5120.50676990808,5204.594607961886,74995500
2020-10-21,5116.08203125,5191.318531709559,5071.825266273789,5186.892855211938,77944000
2020-10-22,5133.78466796875,5133.78466796875,5049.696815648572,5080.676550713901,96872500
2020-10-23,5107.2294921875,5169.188948765165,5089.526790308168,5169.188948765165,66328000
2020-10-26,5147.0615234375,5164.764228591197,5067.399350245862,5067.399350245862,70452500
2020-10-27,5124.9326171875,5160.338023869279,5093.952886340943,5147.060996363612,89482000
2020-11-02,5151.4873046875,5155.912981066097,5062.97377711555,5098.379188144329,151006500
2020-11-03,5213.4453125,5217.870987637945,5164.762885982597,5169.188561120543,78152000
2020-11-04,5151.4873046875,5257.70353777384,5120.507570037317,5222.29812674506,78626000
2020-11-05,5443.5810546875,5470.135108612805,5222.297271976626,5222.297271976626,161090000
2020-11-06,5576.3515625,5576.3515625,5363.91912202381,5452.432638888889,137303500
2020-11-09,5563.07568359375,5664.8662490055685,5501.116208995251,5576.352713864857,82739500
2020-11-10,5735.6767578125,5841.892994068287,5647.163227599344,5660.440257131318,191073500
2020-11-11,5788.78515625,5810.9135398748085,5735.677035550459,5788.78515625,131383500
2020-11-12,5682.568359375,5748.953503760222,5669.291330497956,5673.7170067903035,83082500
2020-11-13,5656.01416015625,5709.12227433612,5594.054693613067,5682.568217246186,82374500
2020-11-16,5735.6767578125,5740.102434323158,5651.588904110002,5740.102434323158,54905000
2020-11-17,5797.63623046875,5810.913260004174,5744.5281123270515,5753.3794653506675,119784000
2020-11-18,5815.3388671875,5819.764543646546,5788.784808433219,5797.636161351313,99789000
2020-11-19,5855.169921875,5877.298304043839,5766.656393199641,5771.0820696334085,147346500
2020-11-20,5841.89208984375,5886.1488481001425,5797.635331587358,5877.297496448864,68468500
2020-11-23,5841.89208984375,5850.7434414950285,5797.635331587358,5841.89208984375,75265500
2020-11-24,5810.9130859375,5841.892820592155,5793.2103804205535,5841.892820592155,72349500
2020-11-25,5673.71630859375,5828.614959764406,5647.162254107352,5824.189284016673,170140500
2020-11-26,5735.6767578125,5744.528110833816,5576.352403428819,5620.609168535398,64339000
2020-11-27,5651.58837890625,5744.527576993197,5647.1627028068715,5735.67622479444,87361500
2020-11-30,5492.26416015625,5664.86553182917,5430.3046934018685,5651.588503238946,393091500
2020-12-01,5660.439453125,5695.844860181294,5505.540797253714,5505.540797253714,114563500
2020-12-02,5709.1220703125,5740.101802476986,5611.757197795542,5717.973422359496,93897500
2020-12-03,5717.97412109375,5775.507916429832,5686.994385143551,5753.379533608262,98210000
2020-12-04,5656.01416015625,5722.399302881088,5629.460103066314,5717.973626699432,64995500
2020-12-07,5771.08203125,5824.190148101994,5735.676620015338,5753.379325632669,96636000
2020-12-08,5744.5283203125,5771.082380344761,5686.994523575934,5771.082380344761,70561500
2020-12-10,5837.39404296875,5859.589457580798,5806.3204625118815,5850.711291735979,151420500
2020-12-11,5979.44384765625,6019.39558828647,5855.149543473343,5859.58862576559,214160000
2020-12-14,6054.90869140625,6063.786856642916,6032.713278314585,6037.152360932918,179785500
2020-12-15,6028.2734375,6125.933242820323,5864.027401279455,6063.786093980118,164024500
2020-12-16,6170.32470703125,6170.32470703125,6072.66489152428,6090.421221616456,138674000
2020-12-17,6157.0078125,6214.715888608508,6054.908908615717,6183.642309165465,91920000
2020-12-18,6037.15234375,6157.00757410386,5997.200600298714,6157.00757410386,147238500
2020-12-21,6063.78662109375,6117.0556104445,6037.152126418375,6117.0556104445,93692500
2020-12-22,5961.6875,6054.908227848101,5957.248417721518,5983.882911392405,61790500
2020-12-23,5970.56640625,6130.373388127324,5877.345666821561,6130.373388127324,76948000
2020-12-28,6019.396484375,6054.909147999631,5912.858493501106,6028.274650281158,60234000
2020-12-29,6006.0791015625,6046.030847249169,5983.883687292128,6014.957267270648,34212500
2020-12-30,6010.51806640625,6037.152563007754,5948.370907669405,6037.152563007754,52675500
2021-01-04,6068.2255859375,6085.981915376966,5966.12669166057,6037.152009418434,47937000
2021-01-05,6294.61865234375,6294.61865234375,6081.542703604328,6090.420868135137,104831000
2021-01-06,6165.88525390625,6281.301392568282,6108.177184575234,6259.105981287122,89753500
2021-01-07,6183.64208984375,6259.106494385992,6134.812181022299,6214.715668184674,71360000
2021-01-08,6259.10546875,6285.739960106383,6192.519240359043,6245.788223071809,75033500
2021-01-11,6521.0126953125,6534.329943839347,6343.449381621213,6347.888464463495,169034500
2021-01-12,6356.7666015625,6552.086245744588,6356.7666015625,6521.012665988347,95235000
2021-01-13,6321.25390625,6458.865473029319,6276.8630782566715,6432.230976233322,76581500
2021-01-14,6232.4716796875,6294.618833188658,6210.276267722801,6259.106174045139,89319500
2021-01-15,6174.763671875,6303.497062589863,6072.664775790798,6299.0579801514195,89853500
2021-01-18,6321.25390625,6325.692989049333,6077.104352286692,6174.764173872016,86343000
2021-01-19,6299.05810546875,6321.253518102537,6219.154619987117,6321.253518102537,73777000
2021-01-20,6299.05810546875,6476.621406539046,6276.862692834963,6361.205260843354,107216000
2021-01-21,6281.3017578125,6481.06047095848,6267.984510269434,6463.30414090106,66428000
2021-01-22,6285.74072265625,6356.7660415563205,6281.301640224995,6281.301640224995,80829000
2021-01-25,6245.7890625,6392.278784648188,6214.7154850746265,6392.278784648188,76836500
2021-01-26,6054.90869140625,6214.715665666239,6054.90869140625,6174.763922101241,98658000
2021-01-27,6028.2734375,6152.5677351804125,5952.809042479749,6054.907929860088,97920000
2021-01-28,6125.93310546875,6148.1285152711735,6028.273302338089,6028.273302338089,104627000
2021-01-29,6001.6396484375,6214.715612287352,6001.6396484375,6125.933960683247,132762500
2021-02-01,6054.90869140625,6143.690343772911,5855.149973581264,6001.639699986254,113129000
2021-02-02,6037.15234375,6196.959317555147,6037.15234375,6183.642069738052,86741000
